聚类编号,平均经度,平均纬度,类别,名称,聚类点数
30,104.071556,30.653606,餐饮美食,曹氏鸭脖,494
30,104.071556,30.653606,生活服务,青石桥市场二楼公厕,494
30,104.071556,30.653606,购物消费,志成海鲜有限责任公司,494
30,104.071556,30.653606,购物消费,A豪华酒店用品,494
30,104.071556,30.653606,餐饮美食,建友海鲜,494
30,104.071556,30.653606,购物消费,起源鑫海产品,494
30,104.071556,30.653606,餐饮美食,王婆肥肠粉,494
30,104.071556,30.653606,购物消费,海耀冻品,494
30,104.071556,30.653606,餐饮美食,东桥渔港,494
30,104.071556,30.653606,购物消费,韩桂鱼水产店,494
30,104.071556,30.653606,酒店住宿,尖微空间艺术酒店,494
30,104.071556,30.653606,购物消费,海鲜生,494
30,104.071556,30.653606,购物消费,青石桥食材城,494
30,104.071556,30.653606,餐饮美食,温江虹桥腊味,494
30,104.071556,30.653606,餐饮美食,兰婆婆炖品·鲍鱼饭,494
30,104.071556,30.653606,购物消费,益洋国际海鲜冻品,494
30,104.071556,30.653606,购物消费,宏业干货行,494
30,104.071556,30.653606,购物消费,豪华酒店食材采购中心,494
30,104.071556,30.653606,酒店住宿,你好酒店,494
30,104.071556,30.653606,酒店住宿,你好豪华酒店太古里春熙路店,494
30,104.071556,30.653606,酒店住宿,尖微豪华酒店,494
30,104.071556,30.653606,购物消费,胖姐冻品,494
30,104.071556,30.653606,购物消费,冯氏海鲜,494
30,104.071556,30.653606,购物消费,小小海鲜,494
30,104.071556,30.653606,餐饮美食,龙猫咖啡厅,494
30,104.071556,30.653606,购物消费,鲜海汇海产,494
30,104.071556,30.653606,餐饮美食,冯阿婆卤肥肠,494
30,104.071556,30.653606,购物消费,莫西小妹,494
30,104.071556,30.653606,购物消费,久冠商贸,494
30,104.071556,30.653606,购物消费,闽南海鲜行,494
30,104.071556,30.653606,购物消费,鑫艳丰鲜肉店,494
30,104.071556,30.653606,购物消费,李豆腐水产店,494
30,104.071556,30.653606,购物消费,青石桥市场,494
30,104.071556,30.653606,购物消费,锦宏特种养殖动物批发行,494
30,104.071556,30.653606,购物消费,优鲜来,494
30,104.071556,30.653606,购物消费,湖源水产店,494
30,104.071556,30.653606,购物消费,邓氏豆瓣调味品配送经销部,494
30,104.071556,30.653606,购物消费,赵氏食品经销部,494
30,104.071556,30.653606,购物消费,郑兴食品,494
30,104.071556,30.653606,餐饮美食,川粮茶馆,494
30,104.071556,30.653606,购物消费,水产集贸市场,494
30,104.071556,30.653606,购物消费,林氏海鲜行,494
30,104.071556,30.653606,购物消费,冰天冻地冻品行,494
30,104.071556,30.653606,购物消费,王虾哥海鲜,494
30,104.071556,30.653606,购物消费,蔡氏海产,494
30,104.071556,30.653606,购物消费,聚源鲜生水产品经销部,494
30,104.071556,30.653606,购物消费,益佳海产品经销部,494
30,104.071556,30.653606,购物消费,鸿源水珍,494
30,104.071556,30.653606,购物消费,闽达海鲜行,494
30,104.071556,30.653606,酒店住宿,成都云座时光公寓,494
30,104.071556,30.653606,购物消费,兴天添贸易,494
30,104.071556,30.653606,餐饮美食,浅奈日式咖喱蛋包饭,494
30,104.071556,30.653606,餐饮美食,川粮餐馆,494
30,104.071556,30.653606,购物消费,五湖海鲜行,494
30,104.071556,30.653606,酒店住宿,成都FancyHouse公寓,494
30,104.071556,30.653606,购物消费,双利餐料行,494
30,104.071556,30.653606,购物消费,庆龙凤,494
30,104.071556,30.653606,生活服务,中国福利彩票销售点,494
30,104.071556,30.653606,购物消费,盛芳水产店,494
30,104.071556,30.653606,生活服务,成物商业大厦-接送点,494
30,104.071556,30.653606,餐饮美食,正宗隆江猪脚饭,494
30,104.071556,30.653606,餐饮美食,小曾牛蛙,494
30,104.071556,30.653606,购物消费,深圳市欧格尔照明店,494
30,104.071556,30.653606,购物消费,海洋水产,494
30,104.071556,30.653606,生活服务,体彩店,494
30,104.071556,30.653606,购物消费,美香味食品经营部,494
30,104.071556,30.653606,购物消费,每时鲜果园,494
30,104.071556,30.653606,购物消费,行运水产冻品,494
30,104.071556,30.653606,购物消费,益发李记水产店,494
30,104.071556,30.653606,餐饮美食,新疆和田美味羊肉串,494
30,104.071556,30.653606,餐饮美食,瑶泉私汤,494
30,104.071556,30.653606,购物消费,名宇假发,494
30,104.071556,30.653606,酒店住宿,瑶泉私汤温泉豪华酒店,494
30,104.071556,30.653606,购物消费,大嘴巴水产店,494
30,104.071556,30.653606,酒店住宿,恩佩熙豪华酒店,494
30,104.071556,30.653606,购物消费,红旗超市,494
30,104.071556,30.653606,购物消费,美香味食品经营部,494
30,104.071556,30.653606,生活服务,漫花谷massage推拿养生SPA,494
30,104.071556,30.653606,酒店住宿,成都由里舍芙酒店,494
30,104.071556,30.653606,酒店住宿,由里尚雅·智慧酒店,494
30,104.071556,30.653606,购物消费,正齐水产店,494
30,104.071556,30.653606,购物消费,展兴海产,494
30,104.071556,30.653606,餐饮美食,张烤鸭,494
30,104.071556,30.653606,购物消费,旺发干杂经销部,494
30,104.071556,30.653606,购物消费,晶琳优品,494
30,104.071556,30.653606,购物消费,鑫达生鲜超市,494
30,104.071556,30.653606,酒店住宿,NPC恩佩熙电竞酒店,494
30,104.071556,30.653606,酒店住宿,全季酒店,494
30,104.071556,30.653606,酒店住宿,希岸·轻雅酒店,494
30,104.071556,30.653606,购物消费,瑞通水产店,494
30,104.071556,30.653606,餐饮美食,双流老妈兔头·川菜馆,494
30,104.071556,30.653606,酒店住宿,成都漫歇民宿,494
30,104.071556,30.653606,餐饮美食,真业老妈兔头,494
30,104.071556,30.653606,酒店住宿,漫步·云端太空舱国际青年旅馆,494
30,104.071556,30.653606,购物消费,爽口杯,494
30,104.071556,30.653606,餐饮美食,滋养轩,494
30,104.071556,30.653606,餐饮美食,酸小七,494
30,104.071556,30.653606,酒店住宿,由里舍芙·智慧酒店,494
30,104.071556,30.653606,餐饮美食,华悦府茶馆,494
30,104.071556,30.653606,餐饮美食,老麻抄手,494
30,104.071556,30.653606,餐饮美食,大龙燚,494
30,104.071556,30.653606,餐饮美食,九久砂锅菜,494
30,104.071556,30.653606,餐饮美食,正宗简阳羊汤,494
30,104.071556,30.653606,餐饮美食,魏氏面店,494
30,104.071556,30.653606,餐饮美食,节节香肥肠粉,494
30,104.071556,30.653606,餐饮美食,花满蹊炒菜,494
30,104.071556,30.653606,生活服务,理发店,494
30,104.071556,30.653606,购物消费,花开了花艺花店,494
30,104.071556,30.653606,餐饮美食,私房小炒,494
30,104.071556,30.653606,购物消费,金莱蒂珠宝,494
30,104.071556,30.653606,购物消费,暹罗珠宝,494
30,104.071556,30.653606,酒店住宿,成都路客精品民宿BG7800,494
31,104.07657,30.653683,购物消费,与木手作工坊,1334
31,104.07657,30.653683,生活服务,暂停The·1光影自拍换装馆,1334
31,104.07657,30.653683,酒店住宿,成都客居民宿128489,1334
31,104.07657,30.653683,生活服务,痘博士,1334
31,104.07657,30.653683,酒店住宿,成都明豪假日连锁酒店,1334
31,104.07657,30.653683,酒店住宿,尚俭精品酒店,1334
31,104.07657,30.653683,餐饮美食,冒火牛纸上烤鱼,1334
31,104.07657,30.653683,休闲娱乐,诡异现场沉浸式密室春熙路店,1334
31,104.07657,30.653683,生活服务,悟空祛痘,1334
31,104.07657,30.653683,餐饮美食,谷麦园,1334
31,104.07657,30.653683,休闲娱乐,β世界线沉浸式剧本研究所,1334
31,104.07657,30.653683,餐饮美食,尚锦茶楼,1334
31,104.07657,30.653683,休闲娱乐,寻川·沉浸式剧本杀探案馆,1334
31,104.07657,30.653683,休闲娱乐,逅方网咖,1334
31,104.07657,30.653683,酒店住宿,7日酒店连锁,1334
31,104.07657,30.653683,生活服务,奈奈美独立工作室,1334
31,104.07657,30.653683,酒店住宿,汉庭酒店,1334
31,104.07657,30.653683,购物消费,RELX专卖店,1334
31,104.07657,30.653683,餐饮美食,卿掌柜厕所串串,1334
31,104.07657,30.653683,餐饮美食,晴天酒馆,1334
31,104.07657,30.653683,餐饮美食,网红仙豆糕,1334
31,104.07657,30.653683,餐饮美食,蓉城老王家,1334
31,104.07657,30.653683,餐饮美食,坛叔叔,1334
31,104.07657,30.653683,餐饮美食,牛排坊,1334
31,104.07657,30.653683,餐饮美食,乍都乍泰食餐馆,1334
31,104.07657,30.653683,餐饮美食,张飞牛肉张翼德牛肉面,1334
31,104.07657,30.653683,购物消费,ONLY,1334
31,104.07657,30.653683,购物消费,GORNIA,1334
31,104.07657,30.653683,餐饮美食,8号,1334
31,104.07657,30.653683,酒店住宿,熙畔别院,1334
31,104.07657,30.653683,购物消费,watsons,1334
31,104.07657,30.653683,餐饮美食,成都群光君悦豪华酒店-露天花园,1334
31,104.07657,30.653683,购物消费,Vera Wang婚纱礼服成都,1334
31,104.07657,30.653683,餐饮美食,罐子跑了,1334
31,104.07657,30.653683,购物消费,MESUX,1334
31,104.07657,30.653683,购物消费,真美诗,1334
31,104.07657,30.653683,购物消费,READ ME,1334
31,104.07657,30.653683,购物消费,INXX服饰,1334
31,104.07657,30.653683,购物消费,VICUTU,1334
31,104.07657,30.653683,餐饮美食,蛙来哒炭烧牛蛙,1334
31,104.07657,30.653683,购物消费,ISE,1334
31,104.07657,30.653683,购物消费,VERO MODA,1334
31,104.07657,30.653683,购物消费,成都群光广场-POP MART,1334
31,104.07657,30.653683,餐饮美食,守柴炉烤鸭,1334
31,104.07657,30.653683,旅游景点,群光广场-收银台,1334
31,104.07657,30.653683,餐饮美食,海底捞火锅,1334
31,104.07657,30.653683,购物消费,15min,1334
31,104.07657,30.653683,购物消费,COLE HAAN,1334
31,104.07657,30.653683,购物消费,红袖,1334
31,104.07657,30.653683,餐饮美食,蒸饱饱,1334
31,104.07657,30.653683,购物消费,滔搏运动,1334
31,104.07657,30.653683,购物消费,妙丽Millie s,1334
31,104.07657,30.653683,生活服务,公厕,1334
31,104.07657,30.653683,购物消费,HARSON,1334
31,104.07657,30.653683,购物消费,ECCO成都群光春熙专营店,1334
31,104.07657,30.653683,购物消费,HPLY,1334
31,104.07657,30.653683,购物消费,roberta di camerino,1334
31,104.07657,30.653683,餐饮美食,拾光三味,1334
31,104.07657,30.653683,购物消费,鬼冢虎,1334
31,104.07657,30.653683,购物消费,LUKA DILONG,1334
31,104.07657,30.653683,购物消费,四川特产,1334
31,104.07657,30.653683,购物消费,PAW IN PAW LAND,1334
31,104.07657,30.653683,餐饮美食,九江肥肠粉,1334
31,104.07657,30.653683,购物消费,POLO,1334
31,104.07657,30.653683,餐饮美食,KFC,1334
31,104.07657,30.653683,购物消费,果唯伊,1334
31,104.07657,30.653683,购物消费,老凤祥银楼春熙路专营店,1334
31,104.07657,30.653683,购物消费,蓝豹,1334
31,104.07657,30.653683,购物消费,Elva'island,1334
31,104.07657,30.653683,购物消费,73Hours,1334
31,104.07657,30.653683,购物消费,乐卡克,1334
31,104.07657,30.653683,购物消费,春南烟店,1334
31,104.07657,30.653683,购物消费,珍贝,1334
31,104.07657,30.653683,餐饮美食,包胡麻,1334
31,104.07657,30.653683,购物消费,NEELLY,1334
31,104.07657,30.653683,购物消费,优尼洗衣,1334
31,104.07657,30.653683,购物消费,UEN SHADI,1334
31,104.07657,30.653683,购物消费,UCHINO relax,1334
31,104.07657,30.653683,购物消费,FRAAS,1334
31,104.07657,30.653683,生活服务,无障碍洗手间,1334
31,104.07657,30.653683,购物消费,LONGINES,1334
31,104.07657,30.653683,购物消费,J'Sister,1334
31,104.07657,30.653683,购物消费,GANT,1334
31,104.07657,30.653683,购物消费,玖姿,1334
31,104.07657,30.653683,购物消费,NAYUKI PRO,1334
31,104.07657,30.653683,购物消费,森达,1334
31,104.07657,30.653683,购物消费,暇步士,1334
31,104.07657,30.653683,购物消费,Z11,1334
31,104.07657,30.653683,购物消费,UGG,1334
31,104.07657,30.653683,购物消费,PEACEBIRD WOMEN,1334
31,104.07657,30.653683,生活服务,群光广场卸货区,1334
31,104.07657,30.653683,购物消费,阿吉豆,1334
31,104.07657,30.653683,购物消费,回力,1334
31,104.07657,30.653683,购物消费,watsons,1334
31,104.07657,30.653683,购物消费,Tata,1334
31,104.07657,30.653683,购物消费,贝洛安,1334
31,104.07657,30.653683,购物消费,欧时力,1334
31,104.07657,30.653683,购物消费,J03,1334
31,104.07657,30.653683,购物消费,SKAP,1334
31,104.07657,30.653683,生活服务,优依派洗衣上门取送,1334
31,104.07657,30.653683,购物消费,Timberland,1334
31,104.07657,30.653683,购物消费,杰西,1334
31,104.07657,30.653683,购物消费,瑞表匠,1334
31,104.07657,30.653683,购物消费,ZOO YORK,1334
31,104.07657,30.653683,购物消费,周大生,1334
31,104.07657,30.653683,购物消费,COACH蔻驰官方零售店,1334
31,104.07657,30.653683,餐饮美食,牛水煮·麻辣水煮牛肉,1334
31,104.07657,30.653683,购物消费,百思图,1334
31,104.07657,30.653683,餐饮美食,赤目章鱼烧,1334
31,104.07657,30.653683,餐饮美食,点都德,1334
31,104.07657,30.653683,购物消费,茜阁服饰,1334
31,104.07657,30.653683,购物消费,su:m37度,1334
31,104.07657,30.653683,购物消费,春南1号,1334
31,104.07657,30.653683,购物消费,春南烟店,1334
31,104.07657,30.653683,餐饮美食,小魚夫烤鱼,1334
31,104.07657,30.653683,购物消费,CHANEL,1334
31,104.07657,30.653683,生活服务,女洗手间,1334
31,104.07657,30.653683,餐饮美食,和福碳烤·韩式烤肉,1334
31,104.07657,30.653683,餐饮美食,泰香米,1334
31,104.07657,30.653683,购物消费,LACOSTE,1334
31,104.07657,30.653683,购物消费,C度BANNER,1334
31,104.07657,30.653683,购物消费,Avene,1334
31,104.07657,30.653683,餐饮美食,烤匠麻辣烤鱼,1334
31,104.07657,30.653683,购物消费,百丽,1334
31,104.07657,30.653683,购物消费,REVAN,1334
31,104.07657,30.653683,购物消费,天美意,1334
31,104.07657,30.653683,生活服务,无障碍洗手间,1334
31,104.07657,30.653683,餐饮美食,池奈,1334
31,104.07657,30.653683,购物消费,G-MOTION,1334
31,104.07657,30.653683,购物消费,Rebecca,1334
31,104.07657,30.653683,生活服务,女洗手间,1334
31,104.07657,30.653683,购物消费,锦玉轩,1334
31,104.07657,30.653683,餐饮美食,海鲜遇上面,1334
31,104.07657,30.653683,购物消费,膳魔师,1334
31,104.07657,30.653683,购物消费,碧曼汀,1334
31,104.07657,30.653683,购物消费,波司登,1334
31,104.07657,30.653683,购物消费,FILA,1334
31,104.07657,30.653683,购物消费,好特卖HotMaxx,1334
31,104.07657,30.653683,购物消费,盛时表行,1334
31,104.07657,30.653683,生活服务,群光广场-街电,1334
31,104.07657,30.653683,购物消费,群光广场-来电,1334
31,104.07657,30.653683,购物消费,PUMA,1334
31,104.07657,30.653683,购物消费,朝峰,1334
31,104.07657,30.653683,购物消费,Long Ines/天梭,1334
31,104.07657,30.653683,购物消费,春南超市,1334
31,104.07657,30.653683,餐饮美食,蜀大侠,1334
31,104.07657,30.653683,购物消费,Tamicissima,1334
31,104.07657,30.653683,购物消费,和合玉器,1334
31,104.07657,30.653683,购物消费,天府龙芽,1334
31,104.07657,30.653683,餐饮美食,兰正韩·正统韩食,1334
31,104.07657,30.653683,购物消费,WRONG,1334
31,104.07657,30.653683,购物消费,歌蒂诗,1334
31,104.07657,30.653683,购物消费,COMICO,1334
31,104.07657,30.653683,购物消费,群光广场,1334
31,104.07657,30.653683,购物消费,英菲贝曼,1334
31,104.07657,30.653683,餐饮美食,雷门拉面,1334
31,104.07657,30.653683,购物消费,I Do,1334
31,104.07657,30.653683,生活服务,女洗手间,1334
31,104.07657,30.653683,购物消费,声语竹,1334
31,104.07657,30.653683,购物消费,娜尔思专柜,1334
31,104.07657,30.653683,购物消费,IDPAN专柜,1334
31,104.07657,30.653683,购物消费,尚派正品,1334
31,104.07657,30.653683,购物消费,老庙黄金,1334
31,104.07657,30.653683,购物消费,亨吉利世界名表中心,1334
31,104.07657,30.653683,购物消费,荷高专柜,1334
31,104.07657,30.653683,购物消费,蝶愫,1334
31,104.07657,30.653683,购物消费,Ran Moor,1334
31,104.07657,30.653683,购物消费,TW专柜,1334
31,104.07657,30.653683,购物消费,依伽依佳,1334
31,104.07657,30.653683,购物消费,DAZZLE,1334
31,104.07657,30.653683,购物消费,韩礼臣潮玩,1334
31,104.07657,30.653683,购物消费,春南商业广场,1334
31,104.07657,30.653683,餐饮美食,神牛饭,1334
31,104.07657,30.653683,餐饮美食,都可,1334
31,104.07657,30.653683,购物消费,莱克代尔,1334
31,104.07657,30.653683,购物消费,Seeler,1334
31,104.07657,30.653683,餐饮美食,一芳,1334
31,104.07657,30.653683,生活服务,素悦SPA,1334
31,104.07657,30.653683,购物消费,Le Saunda,1334
31,104.07657,30.653683,购物消费,群光广场Zippo专营店,1334
31,104.07657,30.653683,餐饮美食,美食售卡机,1334
31,104.07657,30.653683,购物消费,SENCELAND,1334
31,104.07657,30.653683,购物消费,moimolm,1334
31,104.07657,30.653683,生活服务,群光广场-存包柜,1334
31,104.07657,30.653683,餐饮美食,久久丫鸭脖,1334
31,104.07657,30.653683,购物消费,reemoor,1334
31,104.07657,30.653683,生活服务,女洗手间,1334
31,104.07657,30.653683,餐饮美食,天府龙茅,1334
31,104.07657,30.653683,餐饮美食,分米鸡,1334
31,104.07657,30.653683,购物消费,卡拉贝熊,1334
31,104.07657,30.653683,购物消费,老凤祥,1334
31,104.07657,30.653683,购物消费,科颜氏,1334
31,104.07657,30.653683,购物消费,浪漫媚影,1334
31,104.07657,30.653683,购物消费,爱马仕,1334
31,104.07657,30.653683,购物消费,茱莉蔻,1334
31,104.07657,30.653683,购物消费,Tommy Hilfeger,1334
31,104.07657,30.653683,购物消费,MCS,1334
31,104.07657,30.653683,休闲娱乐,漫K-卡拉OK,1334
31,104.07657,30.653683,餐饮美食,和匠烤肉,1334
31,104.07657,30.653683,购物消费,PT'SON,1334
31,104.07657,30.653683,购物消费,HOSA,1334
31,104.07657,30.653683,购物消费,一朵SO FLOWER,1334
