jd,wd,type
104.11484,30.65486,1
104.04279,30.69266,29
104.07982,30.65728,39
104.05067,30.65307,64
104.04764,30.72752,21
104.12921,30.65894,26
104.04343,30.72325,6
104.06062,30.65662,11
104.0812,30.65659,17
104.1293,30.68319,50
104.04305,30.70356,0
104.04294,30.70025,53
104.07551,30.68506,72
104.10624,30.65474,27
104.08685,30.65416,18
104.06023,30.65336,24
104.10339,30.66967,16
104.04324,30.6648,9
104.04262,30.67537,5
104.04231,30.66527,9
104.0449,30.70136,41
104.04273,30.68453,3
104.04243,30.66521,9
104.04823,30.67829,69
104.05745,30.67287,25
104.1293,30.68319,50
104.08704,30.65408,18
104.07532,30.7271,19
104.09886,30.65461,23
104.08695,30.65412,18
104.04285,30.69287,29
104.09027,30.65413,63
104.04253,30.67822,57
104.07533,30.72729,19
104.08789,30.65409,42
104.12948,30.65907,26
104.11479,30.65507,1
104.04265,30.6651,9
104.07518,30.65383,31
104.07533,30.65377,31
104.05637,30.66301,51
104.11209,30.6665,33
104.10381,30.6686,16
104.07533,30.72723,19
104.04249,30.67544,5
104.0427,30.68611,44
104.07532,30.72708,19
104.04233,30.66526,9
104.10381,30.66862,16
104.07828,30.65809,45
104.08225,30.65392,67
104.05725,30.67296,25
104.11479,30.65489,1
104.04275,30.68451,3
104.062,30.72307,61
104.11479,30.6551,1
104.04231,30.66538,9
104.06104,30.65399,40
104.04238,30.66535,9
104.06168,30.65347,40
104.04758,30.72762,21
104.04763,30.72753,21
104.11485,30.65539,1
104.1266,30.65523,38
104.07202,30.65364,30
104.05264,30.65319,56
104.07534,30.65376,31
104.08788,30.65407,42
104.10634,30.65469,27
104.12028,30.66785,54
104.04251,30.67543,5
104.04241,30.66522,9
104.08717,30.67715,66
104.0429,30.6929,29
104.09881,30.65453,23
104.12937,30.66865,43
104.12859,30.71547,34
104.12931,30.6832,50
104.06029,30.65346,24
104.04261,30.67538,5
104.08162,30.65724,17
104.08041,30.65544,17
104.10338,30.66909,16
104.09874,30.65441,23
104.06022,30.65335,24
104.04272,30.68105,49
104.0442,30.69311,29
104.10258,30.66885,16
104.04254,30.66516,9
104.06995,30.65388,37
104.09882,30.65454,23
104.0495,30.65324,64
104.04242,30.66521,9
104.06045,30.65372,24
104.04298,30.70393,0
104.07938,30.65396,17
104.06028,30.65344,24
104.06067,30.65724,11
104.11479,30.65533,1
104.07213,30.65379,30
104.0869,30.65414,18
104.04236,30.66536,9
104.05065,30.65307,64
104.09872,30.65438,23
104.04757,30.72765,21
104.04758,30.72762,21
104.04779,30.72726,21
104.04244,30.6652,9
104.07531,30.65378,31
104.04327,30.72289,6
104.04298,30.70394,0
104.04269,30.68458,3
104.04274,30.6552,4
104.08709,30.65406,18
104.04304,30.66492,9
104.04252,30.66516,9
104.06593,30.65355,22
104.08112,30.65652,17
104.06064,30.65863,11
104.06593,30.65351,22
104.0427,30.68457,3
104.06569,30.65465,22
104.04306,30.70384,0
104.12913,30.71442,14
104.07532,30.72704,19
104.04291,30.68444,3
104.04376,30.72326,6
104.11479,30.65533,1
104.07014,30.65393,37
104.04245,30.6652,9
104.04278,30.68447,3
104.10852,30.72663,12
104.04271,30.68611,44
104.10586,30.65491,27
104.1085,30.72657,12
104.04296,30.70396,0
104.12936,30.68325,50
104.04301,30.7039,0
104.12917,30.70669,28
104.04268,30.6846,3
104.04375,30.72325,6
104.05269,30.65326,56
104.07523,30.65381,31
104.07963,30.65764,39
104.04254,30.65848,32
104.04316,30.71597,36
104.06593,30.65352,22
104.12919,30.7067,28
104.04764,30.72752,21
104.06718,30.71231,13
104.07505,30.6539,31
104.04758,30.72745,21
104.08145,30.65696,17
104.07312,30.65491,2
104.06063,30.65906,11
104.04329,30.7229,6
104.06067,30.65721,11
104.09735,30.65439,48
104.08712,30.65405,18
104.1293,30.68319,50
104.0734,30.68648,70
104.05618,30.66325,51
104.10849,30.72655,12
104.04839,30.67811,69
104.04314,30.70373,0
104.05299,30.65349,56
104.06593,30.65359,22
104.12896,30.71537,34
104.11479,30.65491,1
104.07532,30.72688,19
104.09874,30.65441,23
104.08796,30.65418,42
104.08711,30.65405,18
104.04274,30.68452,3
104.07859,30.65811,45
104.06055,30.65924,11
104.0753,30.65378,31
104.0428,30.67529,5
104.11484,30.65507,1
104.04312,30.68432,3
104.08699,30.6541,18
104.09882,30.65454,23
104.07539,30.65374,31
104.04232,30.65851,32
104.05054,30.65309,64
104.06222,30.72683,20
104.12568,30.67097,82
104.11479,30.65498,1
104.08062,30.65574,17
104.05119,30.70187,46
104.06988,30.65379,37
104.06022,30.65334,24
104.06063,30.65887,11
104.08121,30.65664,17
104.06575,30.6541,22
104.12781,30.71565,34
104.07532,30.72712,19
104.07302,30.68579,70
104.06019,30.65344,24
104.06984,30.65374,37
104.04301,30.70029,53
104.0429,30.69295,29
104.05258,30.65312,56
104.05266,30.65323,56
104.08698,30.65411,18
104.04282,30.6929,29
104.04237,30.65851,32
104.06982,30.65371,37
104.04342,30.72301,6
104.05165,30.66507,10
104.04328,30.72313,6
104.07574,30.68506,72
104.0551,30.69453,81
104.11248,30.66709,33
104.0814,30.65703,17
104.07541,30.65373,31
104.11479,30.65551,1
104.05057,30.65309,64
104.05623,30.66365,51
104.08733,30.67739,66
104.06029,30.65346,24
104.12925,30.65896,26
104.08705,30.65407,18
104.04505,30.70155,41
104.05759,30.6724,25
104.04302,30.69299,29
104.04778,30.67861,69
104.07263,30.6545,2
104.04374,30.72325,6
104.05739,30.67299,25
104.09031,30.65425,63
104.04764,30.72751,21
104.04296,30.693,29
104.04342,30.72324,6
104.04349,30.72306,6
104.1293,30.65899,26
104.06024,30.65337,24
104.07529,30.65379,31
104.12947,30.65906,26
104.04249,30.67544,5
104.08688,30.65415,18
104.04256,30.6754,5
104.1293,30.68319,50
104.05268,30.65326,56
104.1266,30.65518,38
104.07532,30.65377,31
104.08133,30.65677,17
104.062,30.72318,61
104.1295,30.65546,78
104.1293,30.68319,50
104.12935,30.66864,43
104.05848,30.72729,58
104.06593,30.65349,22
104.07539,30.65374,31
104.06587,30.65368,22
104.06971,30.65367,37
104.04262,30.67838,57
104.12946,30.66869,43
104.07288,30.69455,55
104.12947,30.6687,43
104.04268,30.68107,49
104.05629,30.66329,51
104.11479,30.65504,1
104.09875,30.65442,23
104.04267,30.67846,57
104.04232,30.66527,9
104.0433,30.72315,6
104.11479,30.65518,1
104.04262,30.66511,9
104.07533,30.72719,19
104.04269,30.66508,9
104.06979,30.65379,37
104.04278,30.67529,5
104.04279,30.69283,29
104.07382,30.69495,55
104.09876,30.65444,23
104.12892,30.70661,28
104.08702,30.65409,18
104.0422,30.65853,32
104.08697,30.65411,18
104.07534,30.65376,31
104.05258,30.65312,56
104.04226,30.65522,4
104.12797,30.71562,34
104.12888,30.71539,34
104.0507,30.65307,64
104.04254,30.67825,57
104.11479,30.65484,1
104.08031,30.65528,17
104.04276,30.66516,9
104.04287,30.68445,3
104.05258,30.65312,56
104.06067,30.65728,11
104.07533,30.72728,19
104.08703,30.65408,18
104.04276,30.68448,3
104.04222,30.65853,32
104.11484,30.65481,1
104.10857,30.72674,12
104.04293,30.69298,29
104.06582,30.65429,22
104.04247,30.6653,9
104.074,30.69454,55
104.09876,30.65445,23
104.06969,30.65366,37
104.06166,30.65348,40
104.09567,30.66212,35
104.04335,30.72295,6
104.04309,30.7038,0
104.04266,30.67843,57
104.11479,30.655,1
104.12925,30.68314,50
104.09873,30.65439,23
104.11078,30.65486,73
104.11479,30.655,1
104.062,30.72308,61
104.07205,30.65369,30
104.10656,30.65459,27
104.04306,30.68438,3
104.07423,30.65427,31
104.04296,30.70336,0
104.09874,30.6544,23
104.07532,30.72696,19
104.07529,30.65379,31
104.0871,30.65405,18
104.12932,30.659,26
104.06061,30.65683,11
104.12895,30.71538,34
104.04273,30.68453,3
104.07533,30.72723,19
104.04343,30.68078,49
104.0802,30.65519,17
104.07537,30.65375,31
104.04315,30.71046,7
104.08132,30.65676,17
104.05067,30.65307,64
104.08234,30.65406,67
104.06973,30.65359,37
104.08127,30.65669,17
104.08115,30.65626,17
104.07723,30.65858,62
104.04281,30.69268,29
104.12934,30.66863,43
104.05259,30.65313,56
104.12915,30.71532,34
104.0427,30.68457,3
104.07532,30.72702,19
104.05261,30.65316,56
104.04259,30.67832,57
104.07527,30.6538,31
104.04276,30.6845,3
104.07328,30.68622,70
104.04272,30.68454,3
104.04759,30.72744,21
104.04762,30.72755,21
104.04283,30.69286,29
104.04364,30.72317,6
104.08106,30.65643,17
104.0427,30.68456,3
104.0751,30.68529,72
104.04267,30.67939,57
104.08143,30.65692,17
104.06593,30.65351,22
104.06965,30.6536,37
104.04265,30.68463,3
104.06588,30.65367,22
104.09872,30.65438,23
104.11419,30.71111,76
104.04313,30.70375,0
104.08682,30.65418,18
104.08694,30.65413,18
104.04264,30.68464,3
104.129,30.71536,34
104.08138,30.65684,17
104.12904,30.71535,34
104.10653,30.6546,27
104.07528,30.65379,31
104.11479,30.65522,1
104.0426,30.67834,57
104.04289,30.69272,29
104.12913,30.71532,34
104.07525,30.6538,31
104.04758,30.72764,21
104.05161,30.66477,10
104.08105,30.65643,17
104.05265,30.6532,56
104.09732,30.65441,48
104.07525,30.65381,31
104.05268,30.65325,56
104.04302,30.70388,0
104.12938,30.68327,50
104.12896,30.7152,34
104.08137,30.65683,17
104.05204,30.70236,46
104.11479,30.6552,1
104.04381,30.68386,3
104.06222,30.72748,20
104.06966,30.65361,37
104.11479,30.65495,1
104.06593,30.65356,22
104.10466,30.65466,65
104.04752,30.72774,21
104.0871,30.65405,18
104.06593,30.6535,22
104.04762,30.72754,21
104.1046,30.65456,65
104.04259,30.67539,5
104.0606,30.65749,11
104.11479,30.65484,1
104.04349,30.69331,29
104.07541,30.65373,31
104.11175,30.66726,33
104.08137,30.65683,17
104.07527,30.6538,31
104.0427,30.68457,3
104.10366,30.66917,16
104.08692,30.65413,18
104.05262,30.65316,56
104.04752,30.72775,21
104.04237,30.66524,9
104.08707,30.65406,18
104.07202,30.65364,30
104.12887,30.7154,34
104.05264,30.68468,79
104.04297,30.7035,0
104.07994,30.65466,17
104.04284,30.66501,9
104.0758,30.68505,72
104.09749,30.65433,48
104.07558,30.68512,72
104.04262,30.67837,57
104.04244,30.6652,9
104.0433,30.70343,0
104.09751,30.65433,48
104.06063,30.65874,11
104.04349,30.71632,36
104.07528,30.65379,31
104.04258,30.67831,57
104.04275,30.6845,3
104.08675,30.65421,18
104.12939,30.66866,43
104.0427,30.68456,3
104.08088,30.65611,17
104.09418,30.66037,74
104.04295,30.70397,0
104.12924,30.66858,43
104.0869,30.65414,18
104.06986,30.65376,37
104.05063,30.65308,64
104.07525,30.6538,31
104.04762,30.72754,21
104.0474,30.72769,21
104.12908,30.71534,34
104.04314,30.68425,3
104.04267,30.6846,3
104.09877,30.65446,23
104.04289,30.6928,29
104.12955,30.6591,26
104.0951,30.66159,35
104.10655,30.6546,27
104.06025,30.65338,24
104.06067,30.6574,11
104.0453,30.7017,41
104.10651,30.65461,27
104.07532,30.72704,19
104.04338,30.72321,6
104.11479,30.65488,1
104.04307,30.66489,9
104.04304,30.69283,29
104.09873,30.65439,23
104.09873,30.65438,23
104.06587,30.65368,22
104.11479,30.65519,1
104.11484,30.65485,1
104.04296,30.70396,0
104.04257,30.67829,57
104.09752,30.674,15
104.04274,30.67856,57
104.06592,30.65366,22
104.0814,30.65688,17
104.04309,30.71045,7
104.12932,30.68321,50
104.05055,30.65309,64
104.08788,30.65407,42
104.08697,30.65411,18
104.04758,30.72762,21
104.05241,30.68463,79
104.07532,30.72698,19
104.12886,30.70659,28
104.07532,30.72712,19
104.08703,30.65408,18
104.06584,30.65372,22
104.06038,30.6536,24
104.04748,30.7277,21
104.09875,30.65442,23
104.11199,30.66675,33
104.0869,30.65414,18
104.08711,30.65405,18
104.04335,30.72319,6
104.08694,30.65412,18
104.07359,30.68582,70
104.05259,30.65313,56
104.08697,30.65411,18
104.05274,30.65333,56
104.04295,30.69299,29
104.11224,30.66703,33
104.10858,30.72677,12
104.06593,30.65355,22
104.11479,30.65505,1
104.10658,30.65458,27
104.04255,30.66527,9
104.0869,30.65414,18
104.04764,30.72751,21
104.11479,30.65493,1
104.09712,30.71,77
104.0427,30.6785,57
104.12933,30.67014,8
104.05144,30.66402,10
104.04271,30.67533,5
104.04275,30.68608,44
104.04296,30.7035,0
104.06592,30.65363,22
104.07533,30.65377,31
104.07755,30.65899,62
104.11479,30.65498,1
104.10653,30.6546,27
104.04336,30.72296,6
104.04309,30.71045,7
104.04251,30.66517,9
104.04355,30.7231,6
104.04296,30.70396,0
104.04263,30.67537,5
104.05265,30.65322,56
104.04281,30.69284,29
104.04383,30.72332,6
104.07533,30.7273,19
104.04242,30.66521,9
104.04259,30.67832,57
104.04301,30.69288,29
104.12907,30.70666,28
104.04347,30.68339,3
104.04257,30.67829,57
104.07285,30.69455,55
104.12882,30.68271,50
104.11479,30.6549,1
104.12661,30.65533,38
104.11479,30.65488,1
104.04292,30.69282,29
104.09699,30.65456,48
104.12937,30.67006,8
104.0769,30.6581,62
104.12943,30.65905,26
104.07736,30.65855,62
104.06593,30.65355,22
104.09873,30.65439,23
104.07532,30.72703,19
104.05264,30.6532,56
104.04261,30.67538,5
104.12937,30.65902,26
104.05135,30.66385,10
104.04296,30.70396,0
104.08653,30.66122,68
104.09876,30.65444,23
104.11479,30.65531,1
104.08035,30.65534,17
104.0429,30.69296,29
104.09539,30.66189,35
104.06593,30.65354,22
104.04754,30.7277,21
104.11479,30.65495,1
104.12937,30.68326,50
104.04322,30.71047,7
104.05043,30.65311,64
104.07526,30.6538,31
104.07532,30.72715,19
104.07533,30.7272,19
104.04296,30.69277,29
104.04281,30.6929,29
104.11479,30.655,1
104.11479,30.65496,1
104.04295,30.70349,0
104.08672,30.65423,18
104.10297,30.66897,16
104.04752,30.72774,21
104.0434,30.68347,3
104.06222,30.72737,20
104.04356,30.72311,6
104.12934,30.68323,50
104.07533,30.72731,19
104.12885,30.70659,28
104.04223,30.65522,4
104.04305,30.70384,0
104.11484,30.65496,1
104.10872,30.72672,12
104.09872,30.65437,23
104.04243,30.6585,32
104.04255,30.66527,9
104.08118,30.6566,17
104.04282,30.68605,44
104.04305,30.70385,0
104.04305,30.71045,7
104.07532,30.72703,19
104.07532,30.72708,19
104.04313,30.6792,57
104.11479,30.65482,1
104.04758,30.72762,21
104.09562,30.66208,35
104.04281,30.68442,3
104.0781,30.65808,45
104.04758,30.72763,21
104.04298,30.69296,29
104.06989,30.6538,37
104.06222,30.72749,20
104.09028,30.65415,63
104.04281,30.68442,3
104.04276,30.69286,29
104.12926,30.67029,8
104.07832,30.65818,45
104.11504,30.65651,1
104.10853,30.72666,12
104.04284,30.68438,3
104.04252,30.6782,57
104.11479,30.65487,1
104.12945,30.66993,8
104.06593,30.65359,22
104.04327,30.72313,6
104.04262,30.66512,9
104.12661,30.65538,38
104.04316,30.66484,9
104.043,30.70353,0
104.04339,30.72299,6
104.06702,30.71199,13
104.04265,30.66522,9
104.04254,30.67541,5
104.05647,30.66283,51
104.04263,30.67839,57
104.07529,30.72627,19
104.0476,30.72758,21
104.04485,30.70143,41
104.0799,30.65725,39
104.08062,30.65579,17
104.12944,30.66995,8
104.10455,30.66944,16
104.05261,30.65316,56
104.08718,30.65412,18
104.07203,30.65365,30
104.04297,30.66494,9
104.04265,30.66521,9
104.10582,30.65493,27
104.04354,30.7231,6
104.04299,30.69279,29
104.07528,30.65379,31
104.0426,30.6811,49
104.04264,30.68465,3
104.05071,30.65307,64
104.11451,30.65514,1
104.04314,30.68425,3
104.07539,30.65374,31
104.04301,30.7039,0
104.04301,30.7039,0
104.07011,30.65389,37
104.08098,30.65699,17
104.04295,30.70397,0
104.05492,30.66085,47
104.0577,30.67287,25
104.04343,30.72301,6
104.04293,30.69342,29
104.08184,30.65772,17
104.0428,30.69289,29
104.06593,30.65359,22
104.09876,30.65444,23
104.12661,30.6554,38
104.0951,30.66159,35
104.06167,30.65347,40
104.07537,30.65375,31
104.04272,30.68453,3
104.12901,30.70664,28
104.10854,30.72666,12
104.11479,30.65485,1
104.06592,30.65374,22
104.12932,30.67017,8
104.04336,30.67941,57
104.12903,30.66848,43
104.08151,30.65706,17
104.07531,30.65378,31
104.0436,30.72314,6
104.11479,30.65513,1
104.07527,30.6538,31
104.05159,30.66465,10
104.07298,30.69455,55
104.04279,30.69266,29
104.04753,30.72758,21
104.04266,30.67535,5
104.12932,30.68321,50
104.07193,30.65372,30
104.0434,30.72299,6
104.04355,30.69334,29
104.04281,30.69284,29
104.04232,30.65522,4
104.04308,30.70707,71
104.04311,30.71046,7
104.07532,30.72707,19
104.07724,30.65859,62
104.04303,30.70387,0
104.0584,30.72742,58
104.04389,30.71627,36
104.04503,30.70153,41
104.04255,30.66526,9
104.05741,30.67299,25
104.08696,30.65411,18
104.0425,30.67543,5
104.0548,30.69453,81
104.04241,30.66522,9
104.08707,30.65406,18
104.04758,30.72764,21
104.06977,30.65364,37
104.04747,30.72772,21
104.07527,30.6538,31
104.04282,30.68441,3
104.04287,30.69288,29
104.09714,30.71005,77
104.04764,30.72752,21
104.04344,30.72302,6
104.0584,30.72749,58
104.04279,30.68601,44
104.06067,30.65706,11
104.05261,30.65315,56
104.11889,30.65493,59
104.06593,30.65349,22
104.04281,30.67528,5
104.07535,30.65376,31
104.0513,30.66377,10
104.04273,30.68453,3
104.043,30.70353,0
104.04363,30.72317,6
104.08789,30.65409,42
104.05143,30.702,46
104.10327,30.66906,16
104.10624,30.65474,27
104.04281,30.69284,29
104.04332,30.72293,6
104.04259,30.67832,57
104.04274,30.67531,5
104.05264,30.6532,56
104.07336,30.69388,55
104.06064,30.65837,11
104.06592,30.65368,22
104.07595,30.68538,72
104.12906,30.70665,28
104.06033,30.65352,24
104.08712,30.65405,18
104.12939,30.66866,43
104.04332,30.72292,6
104.12879,30.70657,28
104.04275,30.6845,3
104.09871,30.65436,23
104.06061,30.65729,11
104.04247,30.6653,9
104.07339,30.68618,70
104.07783,30.65844,62
104.09874,30.65441,23
104.04274,30.68451,3
104.06032,30.65351,24
104.04305,30.70032,53
104.04313,30.6551,4
104.11479,30.65511,1
104.0869,30.65414,18
104.05259,30.65314,56
104.04762,30.72754,21
104.06982,30.65371,37
104.07982,30.65754,39
104.11469,30.65514,1
104.04351,30.69274,29
104.12903,30.70664,28
104.11484,30.65513,1
104.0617,30.65345,40
104.0562,30.6631,51
104.12888,30.71539,34
104.07962,30.65753,39
104.12932,30.65899,26
104.11078,30.65481,73
104.08788,30.65407,42
104.0753,30.65378,31
104.06593,30.65356,22
104.04309,30.69293,29
104.12908,30.65523,78
104.0427,30.68456,3
104.08701,30.65409,18
104.09396,30.66055,74
104.04263,30.66523,9
104.11484,30.65484,1
104.081,30.65635,17
104.04256,30.67827,57
104.09878,30.65447,23
104.06022,30.65334,24
104.05041,30.65311,64
104.07455,30.65412,31
104.0507,30.65307,64
104.08647,30.66111,68
104.07532,30.72703,19
104.05744,30.67298,25
104.11484,30.65487,1
104.04757,30.72765,21
104.04307,30.7036,0
104.05259,30.65313,56
104.12952,30.65908,26
104.04227,30.65852,32
104.11479,30.65496,1
104.12901,30.71519,34
104.07538,30.65374,31
104.06704,30.7121,13
104.07533,30.72721,19
104.05754,30.67293,25
104.05615,30.66346,51
104.05273,30.65332,56
104.05261,30.65316,56
104.05214,30.68505,79
104.06188,30.65343,40
104.043,30.69297,29
104.10637,30.65468,27
104.12934,30.67012,8
104.04304,30.6929,29
104.04263,30.68465,3
104.12576,30.67099,82
104.04256,30.67828,57
104.11479,30.6555,1
104.11479,30.65488,1
104.05054,30.65309,64
104.04233,30.65851,32
104.05463,30.69488,81
104.09497,30.66142,35
104.04352,30.72332,6
104.07354,30.69488,55
104.12946,30.66869,43
104.07542,30.65373,31
104.12948,30.6687,43
104.06063,30.65903,11
104.10853,30.72665,12
104.05154,30.66435,10
104.11485,30.65545,1
104.11479,30.65503,1
104.11479,30.6549,1
104.11485,30.65532,1
104.09892,30.65451,23
104.07316,30.69401,55
104.04281,30.69284,29
104.043,30.7039,0
104.04278,30.69265,29
104.09742,30.67466,15
104.07255,30.69455,55
104.05165,30.70213,46
104.07341,30.65466,2
104.08702,30.65409,18
104.08224,30.65392,67
104.04232,30.65851,32
104.06027,30.65343,24
104.0426,30.6811,49
104.12938,30.65902,26
104.12935,30.68324,50
104.09871,30.65436,23
104.12939,30.66866,43
104.087,30.6541,18
104.11484,30.65504,1
104.08139,30.65702,17
104.04271,30.68455,3
104.12918,30.65893,26
104.0617,30.65346,40
104.0526,30.65314,56
104.05621,30.66304,51
104.06067,30.65762,11
104.04263,30.67839,57
104.04248,30.6653,9
104.067,30.71184,13
104.12937,30.66865,43
104.0477,30.72739,21
104.09443,30.66065,74
104.09733,30.67455,15
104.05488,30.66144,47
104.11175,30.66688,33
104.043,30.70391,0
104.04297,30.69278,29
104.04252,30.6782,57
104.11479,30.65491,1
104.08146,30.65697,17
104.07861,30.658,45
104.04253,30.67542,5
104.12896,30.71537,34
104.04304,30.70705,71
104.04264,30.67841,57
104.04398,30.72343,6
104.12942,30.66867,43
104.04754,30.72772,21
104.10851,30.7266,12
104.04234,30.66525,9
104.06067,30.65724,11
104.06022,30.65333,24
104.07532,30.72712,19
104.08123,30.65688,17
104.07985,30.65464,17
104.12933,30.68322,50
104.04301,30.70389,0
104.0526,30.65315,56
104.0756,30.65375,31
104.06222,30.7275,20
104.0435,30.72307,6
104.1291,30.7216,52
104.10641,30.65466,27
104.08093,30.65625,17
104.04757,30.72764,21
104.04251,30.67543,5
104.07533,30.72727,19
104.04301,30.70703,71
104.06221,30.72666,20
104.08075,30.65599,17
104.12945,30.65905,26
104.06992,30.65384,37
104.07532,30.72702,19
104.08699,30.6541,18
104.04348,30.72329,6
104.05767,30.67253,25
104.11272,30.71525,80
104.087,30.6541,18
104.12921,30.66857,43
